,SIM_AV,SIM_DEC,SIM_DLMU,SIM_EXPOSURE_g,SIM_EXPOSURE_i,SIM_EXPOSURE_r,SIM_HOSTLIB_GALID,SIM_LENSDMU,SIM_LIBID,SIM_MAGSMEAR_COH,SIM_MODEL_INDEX,SIM_MODEL_NAME,SIM_MWEBV,SIM_NGEN_LIBID,SIM_NOBS_UNDEFINED,SIM_PEAKMAG_g,SIM_PEAKMAG_i,SIM_PEAKMAG_r,SIM_PEAKMJD,SIM_RA,SIM_REDSHIFT_CMB,SIM_REDSHIFT_FLAG,SIM_REDSHIFT_HELIO,SIM_REDSHIFT_HOST,SIM_RV,SIM_SEARCHEFF_MASK,SIM_SUBSAMPLE_INDEX,SIM_TEMPLATE_INDEX,SIM_TYPE_INDEX,SIM_TYPE_NAME,SIM_VPEC,delta_t_g,delta_t_i,delta_t_r,fluxcal_g,fluxcal_i,fluxcal_r,fluxcalerr_g,fluxcalerr_i,fluxcalerr_r,host_photoz,host_specz,libid,mag_g,mag_i,mag_r,magerr_g,magerr_i,magerr_r,magobs_g,magobs_i,magobs_r,median_delta_t_g,median_delta_t_i,median_delta_t_r,mjd_g,mjd_i,mjd_r,photflag_g,photflag_i,photflag_r,photprob_g,photprob_i,photprob_r,pkmag_g,pkmag_i,pkmag_r,pkmjd,psf_sig1_g,psf_sig1_i,psf_sig1_r,sky_sig_g,sky_sig_i,sky_sig_r,snid,snr_g,snr_i,snr_r,z,zeropt_g,zeropt_i,zeropt_r,offset,logprob,true_label,skymap_filename,area_fifty,area_ninety,costheta,mej
1688,-9,25.19832039,36.62373352,1,1,1,-9,0,2614,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.0186898,1,0,99,-9,99,58347.45703,299.6826172,0.047538206,1,0.048810914,0.048810914,-9,3,-9,521,0,UNKNOWN ,123.9644012,"[1.0173799999975017, 0.9711299999980838, 2.001349999998638, 10.853110000003653, 1.060700000001816, 1.024519999999029, 0.9899699999950826]",[],"[1.066899999997986, 0.8501699999978882, 1.0619799999985844, 0.9363200000007055, 0.08325000000331784, 0.9602999999988242, 0.10284999999566935, 0.9201900000043679, 0.9154399999970337, 0.0946200000034878, 0.9194799999968382, 0.09907999999995809, 0.9430700000011711, 1.042379999998957, 0.9826299999986077, 0.9791200000036042, 0.9310800000021118, 1.0490299999946728, 0.9521600000007311, 1.0209900000045309, 0.9773399999976391, 1.0058100000023842]",[504.42972],[],[744.3452],[51.06329],[],[80.67735],-9,-9,2614,[20.742998],[],[20.320564],[0.1099355],[],[0.11770829],1.02452,,0.947615,1.02452,,0.947615,[58348.35027],[],[58349.29551],[4096],[],[6144],[],[],[],99,-9,99,58347.45703,[],[],[],[],[],[],1642615,[0.10122974],[],[0.10838701],0.048810914,[],[],[],1.575094779,1.840067428,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1688.fits,2.061470229,7.370527691,1,0.050000001
1689,-9,37.33964157,32.74611282,1,1,1,-9,0,3099,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.031656008,1,0,99,-9,99,58786.35938,19.95853043,0.008216244,1,0.008397833,0.008397833,-9,3,-9,372,0,UNKNOWN ,-220.4254456,"[1.000930000001972, 1.0004100000005565, 0.20974999999452848, 1.8887600000016391, 1.9234900000010384, 0.019729999999981374, 1.9900699999998324, 2.0305799999987357, 0.9608200000002398, 2.006730000000971, 1.0102699999988545, 0.01585000000341097, 0.9628799999991315, 0.028369999999995343, 0.9814100000003236]",[],"[1.0009099999952014, 1.0003800000049523, 0.12794999999459833, 0.927640000001702, 1.1555200000002515, 0.8236900000047171, 0.01728999999613734, 0.9366999999983818, 1.1785300000046846, 1.0132200000007288, 0.8085999999966589, 1.1940400000021327, 0.9157500000001164, 1.0720299999957206, 0.9907900000034715, 0.007720000001427252, 0.9676299999991897, 0.0318799999949988, 1.9559700000027078, 0.019500000002153683, 0.9432999999989988]",[15390.196   6001.2207  1807.3584  1293.7896],[],"[28344.717  17937.795   7073.7764  6332.424   2959.8247  1349.77
   736.125    809.8724]",[160.85664 134.81114  92.30631 120.95586],[],"[224.25482  166.87965  116.02478  135.2386    89.46668   65.893715
  89.31508   76.80668 ]",-9,-9,3099,[17.031889 18.054401 19.35739  19.72034 ],[],"[16.36882  16.865578 17.875872 17.996075 18.821835 19.67435  20.332623
 20.228958]",[0.01135075 0.02439585 0.05546473 0.1015297 ],[],"[0.0085921  0.01010332 0.01781268 0.02319319 0.03282654 0.05301686
 0.1317659  0.10299406]",1.00041,,0.9433,1.00041,,0.9433,[58787.16216 58788.16309 58789.1635  58789.37325],[],"[58787.13399 58788.1349  58789.13528 58789.26323 58790.19087 58791.34639
 58792.17008 58792.18737]",[6144 4096 4096 4096],[],[4096 4096 4096 4096 4096 4096 4096 4096],[],[],[],99,-9,99,58786.35938,[],[],[],[],[],[],1643100,[0.01045189 0.02246395 0.0510725  0.09348959],[],"[0.0079117  0.00930324 0.0164021  0.02135653 0.03022702 0.04881848
 0.1213314  0.094838  ]",0.008397833,[],[],[],0.064729172,4.361541621,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1689.fits,0.08892608,0.29771922,0.699999988,0.050000001
1690,-9,-12.7265501,34.98420334,1,1,1,-9,0,7525,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.023049969,1,0,99,-9,99,58277.89844,212.8527527,0.022821544,1,0.02098481,0.02098481,-9,3,-9,251,0,UNKNOWN ,-275.1166687,"[4.043600000004517, 2.982080000001588, 2.9380199999941397, 4.999850000000151]",[],"[3.956500000000233, 3.0892600000006496, 2.933759999999893, 5.02042000000074]",[458.943],[],[765.6244],[56.066006],[],[73.42612],-9,-9,7525,[20.845604],[],[20.28996],[0.13266937],[],[0.10415128],3.51284,,3.52288,3.51284,,3.52288,[58279.20924],[],[58279.23196],[4096],[],[6144],[],[],[],99,-9,99,58277.89844,[],[],[],[],[],[],1647526,[0.12216333],[],[0.09590358],0.02098481,[],[],[],1.673794463,2.285577608,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1690.fits,1.266278747,4.391107288,0.5,0.01
1691,-9,10.55883026,33.83729172,1,1,1,-9,0,8056,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.048170768,1,0,99,-9,99,58333.36328,330.8875122,0.013516753,1,0.014355356,0.014355356,-9,3,-9,62,0,UNKNOWN ,-105.02845,"[3.0662799999990966, 5.999370000005001, 2.9594799999977113, 3.0059499999988475]",[],"[2.9844599999996717, 5.999790000001667, 3.028780000000552, 2.9325299999982235, 3.000190000006114]",[1450.1111],[],[2215.0266],[72.68916],[],[77.7843],-9,-9,8056,[19.596497],[],[19.136553],[0.0544375],[],[0.03813667],3.036115,,3.00019,3.036115,,3.00019,[58334.32913],[],[58334.3685],[4096],[],[6144],[],[],[],99,-9,99,58333.36328,[],[],[],[],[],[],1648057,[0.05012662],[],[0.03511664],0.014355356,[],[],[],1.48400937,2.557532046,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1691.fits,4.193919155,15.09235268,0.100000001,0.029999999
1692,-9,34.26990891,35.73780441,1,1,1,-9,0,8402,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.009234438,1,0,99,-9,99,58743.07031,339.7043457,0.031985074,1,0.032876272,0.032876272,-9,3,-9,523,0,UNKNOWN ,-66.46393585,"[0.9990099999995437, 1.0001100000008591, 1.9999099999986356, 0.9988700000030803, 1.0017799999986892, 1.0002999999996973, 0.9976299999980256, 2.9997000000003027, 4.016759999998612, 1.9843699999983073, 0.9990300000063144]",[],"[0.9989199999981793, 1.0007900000055088, 1.0243399999963003, 0.9755500000028405, 0.999100000000908, 1.0014999999984866, 1.0002800000002026, 0.9976200000019162, 2.999629999998433, 4.008979999998701, 1.0352399999974295, 0.957220000003872, 0.9989799999966635, 0.9997300000031828]",[1130.5914],[],[1965.9952  976.5306],[92.87818],[],[73.81682 63.58168],-9,-9,8402,[19.866735],[],[19.266045 20.025785],[0.08921499],[],[0.04077582 0.07070921],1.0003,,1.000005,1.0003,,1.000005,[58744.1941],[],[58744.16503 58745.16582],[6144],[],[4096 4096],[],[],[],99,-9,99,58743.07031,[],[],[],[],[],[],1648403,[0.08215009],[],[0.03754679 0.06510977],0.032876272,[],[],[],0.542336989,2.946287364,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1692.fits,0.862744464,3.08272414,1,0.050000001
1693,-9,85.72225189,35.36832428,1,1,1,-9,0,8616,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.008891881,1,0,99,-9,99,58722.68359,243.4637146,0.027108856,1,0.026840257,0.026840257,-9,3,-9,122,0,UNKNOWN ,-116.1473312,"[0.08928999999625375, 2.8833400000003166, 8.04935000000114, 2.9607099999993807]",[],"[3.0003600000054576, 0.16537999999854947, 5.934159999997064, 1.8887600000016391, 1.1686699999991106, 1.8809000000037486]",[625.94824 657.5308 ],[],[],[73.084206 50.780903],[],[],-9,-9,8616,[20.508654 20.45521 ],[],[],[0.12679873 0.08387145],[],[],2.922025,,1.88483,2.922025,,1.88483,[58723.18157 58723.27086],[],[],[4096 6144],[],[],[],[],[],99,-9,99,58722.68359,[],[],[],[],[],[],1648617,[0.11675759 0.07722969],[],[],0.026840257,[],[],[],0.798703847,2.819207201,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1693.fits,1.584174635,6.279478667,0.200000003,0.050000001
1694,-9,25.49029922,35.56296158,1,1,1,-9,0,8823,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.019272931,1,0,99,-9,99,58369.82813,293.5568237,0.029585073,1,0.029710799,0.029710799,-9,3,-9,421,0,UNKNOWN ,-175.4614868,"[1.001750000003085, 0.9831599999961327, 1.0178500000038184, 0.9997999999977765, 0.9771699999982957, 1.0232500000056461, 1.0073499999998603, 0.9359799999947427, 1.9781000000002678, 1.056750000003376, 0.9610400000019581, 1.0389299999951618, 1.001670000005106, 0.898669999995036, 2.042330000003858, 1.9952899999989313]",[],"[0.9145799999969313, 1.001430000003893, 1.0003900000010617, 1.0003499999947962, 1.0362700000041514, 0.9618699999991804, 1.1117799999992712, 0.9478500000041095, 0.9823699999978999, 1.9366200000004028, 0.9998500000001513, 1.0017899999947986, 1.0191600000034668, 1.0393699999985984, 1.9178200000023935, 1.0796399999962887]",[827.1262  923.89935],[],[1602.0573 2470.4656 1138.4158],[79.39524  65.975266],[],[101.493774  87.83672   81.28808 ],-9,-9,8823,[20.20607  20.085938],[],[19.488304 19.018053 19.859247],[0.10424434 0.07755081],[],[0.06880043 0.03861243 0.07754535],1.00455,,1.00161,1.00455,,1.00161,[58370.24679 58371.24854],[],[58370.25475 58371.16933 58372.17076],[4096 4096],[],[4096 6144 4096],[],[],[],99,-9,99,58369.82813,[],[],[],[],[],[],1648824,[0.09598927 0.07140958],[],[0.06335215 0.03555473 0.07140456],0.029710799,[],[],[],0.561408843,2.980619467,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1694.fits,1.297670533,4.623446557,0.800000012,0.050000001
1695,-9,-0.063199997,34.50322723,1,1,1,-9,0,9891,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.023242455,1,0,99,-9,99,58279.09375,312.4013977,0.018290967,1,0.019726671,0.019726671,-9,3,-9,111,0,UNKNOWN ,123.9145279,"[2.9811100000006263, 3.014549999999872, 2.983350000002247]",[],"[3.0070299999933923, 3.082540000003064, 2.995679999999993, 3.0023399999990943, 4.948000000003958]",[1296.2126],[],[3292.0908],[59.640495],[],[83.63144],-9,-9,9891,[19.71831],[],[18.706322],[0.04996832],[],[0.02758847],2.98335,,3.00703,2.98335,,3.00703,[58280.43892],[],[58280.37329],[6144],[],[4096],[],[],[],99,-9,99,58279.09375,[],[],[],[],[],[],1649892,[0.04601135],[],[0.02540375],0.019726671,[],[],[],4.187099798,1.660654446,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1695.fits,3.575839228,13.88734678,0.200000003,0.029999999
1696,-9,-13.38677025,36.47860718,1,1,1,-9,0,416,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.047249872,1,0,99,-9,99,58377.58984,40.57981873,0.044560451,1,0.045841768,0.045841768,-9,3,-9,462,0,UNKNOWN ,161.2375641,"[0.9965999999985797, 2.943299999998999, 0.00044999999954598024, 1.0589400000026217, 1.950989999997546, 0.0638600000020233, 1.0272899999981746, 1.9248700000025565, 0.00044999999954598024, 0.9879700000019511]",[],"[1.0185199999978067, 1.0252099999997881, 1.9343900000021677, 0.00046999999904073775, 1.022660000002361, 1.91595000000234, 0.0013799999942420982, 1.0840100000059465, 2.0826299999971525, 0.0004600000029313378, 0.8326299999971525]",[439.65112],[],[914.9927],[49.54432],[],[67.318825],-9,-9,416,[20.89223],[],[20.096455],[0.12238142],[],[0.07990035],1.011945,,1.02266,1.011945,,1.02266,[58378.44328],[],[58378.39632],[6144],[],[4096],[],[],[],99,-9,99,58377.58984,[],[],[],[],[],[],1650417,[0.11269008],[],[0.07357308],0.045841768,[],[],[],0.581807133,2.583368282,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1696.fits,5.916807083,19.97801187,0.899999976,0.029999999
1697,-9,48.28435898,35.60606384,1,1,1,-9,0,730,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.111923054,1,0,99,-9,99,58572.31641,106.2587585,0.030198684,1,0.02915724,0.02915724,-9,3,-9,511,0,UNKNOWN ,-220.6650085,"[8.015530000004219, 0.01585999999952037, 3.003160000000207, 0.00781999999890104, 3.0000900000013644, 0.00046999999904073775, 3.9550600000002305]",[],"[7.927629999998317, 2.995419999999285, 3.0009400000053574, 3.9828099999940605]",[877.1319],[],[1948.0896],[55.074738],[],[164.46558],-9,-9,730,[20.142338],[],[19.275978],[0.06818947],[],[0.0916845],3.00009,,3.491875,3.00009,,3.491875,[58573.16104],[],[58573.23661],[4096],[],[6144],[],[],[],99,-9,99,58572.31641,[],[],[],[],[],[],1650731,[0.06278957],[],[0.08442403],0.02915724,[],[],[],0.559119571,3.017869781,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1697.fits,0.306958859,1.031764008,1,0.029999999
1698,-9,7.343560219,34.10660934,1,1,1,-9,0,1705,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.034343474,1,0,99,-9,99,58373.14453,46.53261948,0.015278784,1,0.016273946,0.016273946,-9,3,-9,357,0,UNKNOWN ,98.29381561,"[3.0402000000030966, 3.003679999994347, 2.9748400000025867, 1.9173500000033528, 1.0980999999956111]",[],"[2.95969000000332, 2.9978699999992386, 3.063509999999951, 2.8269799999980023]",[1521.2162],[],[2538.601    491.36838],[63.122807],[],[76.1599   53.430893],-9,-9,1705,[19.544523],[],[18.988514 20.771482],[0.04506353],[],[0.0325808  0.11809053],2.97484,,2.97878,2.97484,,2.97878,[58373.42097],[],[58373.46148 58376.42117],[4096],[],[6144 4096],[],[],[],99,-9,99,58373.14453,[],[],[],[],[],[],1651706,[0.04149496],[],[0.03000074 0.10873897],0.016273946,[],[],[],0.933861465,2.838691714,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1698.fits,0.545518344,1.821818516,0.699999988,0.02
1699,-9,51.8125,35.65905762,1,1,1,-9,0,1740,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.057403713,1,0,99,-9,99,58579.98438,143.6497803,0.030947775,1,0.029232662,0.029232662,-9,3,-9,458,0,UNKNOWN ,-327.239502,"[3.0034900000027847, 0.0018999999956577085, 0.9696699999985867, 2.006100000005972, 0.016059999994467944, 3.9595200000039767, 0.0013899999976274557, 3.005940000002738, 0.03373999999894295, 3.044929999996384]",[],"[1.026449999997567, 0.9556200000006356, 1.97725999999966, 0.003730000003997702, 0.9668999999994412, 1.0622299999959068, 5.130020000004151, 0.002780000002530869, 0.9464199999929406, 1.0384500000000116, 0.8377800000016578, 0.0018100000015692785, 3.180849999997008]",[322.40887],[],[937.48926],[40.720116],[],[56.095463],-9,-9,1740,[21.228981],[],[20.070084],[0.13716136],[],[0.06498173],1.487885,,0.9669,1.487885,,0.9669,[58581.21703],[],[58581.24176],[4096],[],[6144],[],[],[],99,-9,99,58579.98438,[],[],[],[],[],[],1651741,[0.1262996],[],[0.05983585],0.029232662,[],[],[],0.927442443,2.422624506,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1699.fits,0.382764506,1.295770498,0.899999976,0.02
1700,-9,47.33573914,35.81833649,1,1,1,-9,0,2211,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.008407242,1,0,99,-9,99,58700.91797,293.2747192,0.033161763,1,0.034146275,0.034146275,-9,3,-9,271,0,UNKNOWN ,108.8551178,"[0.9991599999993923, 1.0003900000010617, 0.9954999999972642, 0.9196200000005774, 1.0028500000044005, 0.9968899999948917, 1.0012400000050548, 0.9996099999989383, 0.9666099999958533, 0.9993800000011106, 3.0005700000037905, 1.08524000000034, 1.0204199999934644, 0.9799300000013318, 1.0209299999987707, 0.9796600000045146]",[],"[0.9993500000055064, 1.001799999998184, 0.9946500000005472, 0.9176899999947636, 1.0026200000065728, 0.9969099999943865, 1.0014100000043982, 0.999629999998433, 0.9701500000010128, 0.9997799999982817, 3.000160000003234, 1.0841899999941234, 1.0211300000009942, 0.9788000000044121, 1.0216899999941234, 0.9789700000037556, 1.0207900000023074]",[563.6901 641.1592],[],[ 908.2406  1534.3594   747.80005],[49.897957 60.351376],[],[60.53332 64.23672 71.62204],-9,-9,2211,[20.622398 20.482586],[],[20.104498 19.535183 20.315536],[0.09613293 0.10222358],[],[0.0723808  0.04546593 0.10401381],0.999495,,0.99978,0.999495,,0.99978,[58701.32039 58702.31955],[],[58701.29257 58702.29192 58703.29372],[6144 4096],[],[4096 4096 4096],[],[],[],99,-9,99,58700.91797,[],[],[],[],[],[],1652212,[0.08852019 0.09412853],[],[0.06664899 0.0418655  0.09577699],0.034146275,[],[],[],1.385662285,2.308933912,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1700.fits,2.065165163,7.86558197,0.5,0.050000001
1701,-9,1.629789948,32.7444725,1,1,1,-9,0,3018,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.022399617,1,0,99,-9,99,58736.01172,17.29748917,0.008206761,1,0.008798576,0.008798576,-9,3,-9,356,0,UNKNOWN ,-144.9932251,"[3.0082600000023376, 7.832529999999679]",[],"[2.942239999996673, 5.001850000000559, 3.0402500000054715, 2.895729999996547]",[11283.073],[],[16044.709   1454.8872],[114.727036],[],[134.92987 129.14168],-9,-9,3018,[17.36893],[],[16.986671 19.592926],[0.01104252],[],[0.00913284 0.09639776],5.420395,,2.991245,5.420395,,2.991245,[58736.47606],[],[58736.43535 58739.37759],[6144],[],[4096 4096],[],[],[],99,-9,99,58736.01172,[],[],[],[],[],[],1653019,[0.01016807],[],[0.00840962 0.08876405],0.008798576,[],[],[],0.367259025,3.780460353,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1701.fits,0.170372872,0.574953206,0.699999988,0.02
1702,-9,63.66007996,36.92391205,1,1,1,-9,0,3560,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.01606789,1,0,99,-9,99,58313.44141,319.3419189,0.054405365,1,0.053966075,0.053966075,-9,3,-9,371,0,UNKNOWN ,-307.8046875,"[0.08161000000109198, 0.9395199999999022, 1.0180899999977555, 1.0014699999956065, 0.000990000000456348, 0.9769500000038533, 1.032839999999851, 0.9774199999956181, 0.0009300000019720756, 1.0616999999983818, 0.9731900000042515, 1.0072000000000116, 0.0009300000019720756, 0.9976099999985308, 1.0200699999986682, 0.9467199999999139, 0.0009399999980814755, 1.0634500000014668, 0.9796300000016345, 1.981869999995979, 1.0229099999996834, 2.000500000001921]",[],"[0.0009399999980814755, 1.018049999998766, 0.9284600000028149, 0.9830799999981537, 0.09958000000187894, 1.918149999997695, 1.094680000001972, 0.9312599999975646, 1.07618000000366, 0.9150000000008731, 0.0009399999980814755, 1.093379999998433, 0.9992899999997462, 0.807039999999688, 0.1898700000019744, 0.9108500000002095, 1.0169600000008359, 0.923159999998461, 0.03588999999919906, 1.0068299999984447, 0.993480000004638, 1.9794899999978952]",[301.27115],[],[890.0528],[54.04736],[],[69.1177],-9,-9,3560,[21.302605],[],[20.126461],[0.19482593],[],[0.08433412],0.98862,,0.95717,0.98862,,0.95717,[58314.38567],[],[58314.43457],[4096],[],[6144],[],[],[],99,-9,99,58313.44141,[],[],[],[],[],[],1653561,[0.17939773],[],[0.07765573],0.053966075,[],[],[],1.672103112,2.30887416,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1702.fits,3.604002521,14.91183563,0.699999988,0.050000001
1703,-9,29.15695953,36.63752365,1,1,1,-9,0,4280,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.038224585,1,0,99,-9,99,58521.99219,187.300827,0.047921039,1,0.047153827,0.047153827,-9,3,-9,421,0,UNKNOWN ,61.24794006,"[4.025780000003579, 7.8448500000013155]",[],"[3.9556900000025053, 7.890540000000328, 5.9057599999941885]",[359.51788],[],[802.48114],[43.24176],[],[70.26605],-9,-9,4280,[21.110699],[],[20.238913],[0.1306209],[],[0.09509125],5.935315,,5.90576,5.935315,,5.90576,[58522.43287],[],[58522.53065],[4096],[],[6144],[],[],[],99,-9,99,58521.99219,[],[],[],[],[],[],1654281,[0.12027708],[],[0.087561],0.047153827,[],[],[],0.723683907,2.472598644,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1703.fits,4.790600992,16.58660078,0.800000012,0.050000001
1704,-9,55.10897064,35.15543365,1,1,1,-9,0,5947,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.043298732,1,0,99,-9,99,58726.58594,34.58349991,0.024601895,1,0.025224242,0.025224242,-9,3,-9,461,0,UNKNOWN ,1.214184284,"[4.959919999993872, 1.0576300000029732, 1.9717600000003586, 1.0512299999973038, 1.986270000001241, 1.038590000003751, 2.9988400000002002]",[],"[0.0013899999976274557, 2.9332200000062585, 2.0452599999989616, 0.9393100000015693, 1.9681899999995949, 1.126959999994142, 1.8843600000036531, 1.0516999999963446, 1.9556800000063959, 2.9910199999940232, 1.0107800000041607]",[1658.2572],[],[3143.879  3387.1384],[62.230755],[],[89.16209 81.53022],-9,-9,5947,[19.45087],[],[18.756336 18.675419],[0.0407552],[],[0.03079954 0.0261406 ],1.97176,,1.88436,1.97176,,1.88436,[58727.44443],[],[58727.49226 58727.49365],[4096],[],[6144 4096],[],[],[],99,-9,99,58726.58594,[],[],[],[],[],[],1655948,[0.03752781],[],[0.02836053 0.02407053],0.025224242,[],[],[],0.346482312,3.468218763,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1704.fits,0.42313259,1.615779235,0.899999976,0.029999999
1705,-9,44.21218109,34.59789658,1,1,1,-9,0,6961,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.059442133,1,0,99,-9,99,58300.30859,267.7279968,0.019132067,1,0.018534541,0.018534541,-9,3,-9,216,0,UNKNOWN ,-251.6015472,"[0.0004599999956553802, 0.0004800000024260953, 3.0033499999990454, 0.08834000000206288, 0.010260000002745073, 2.9011399999944842, 0.002810000005410984, 0.0009699999936856329, 3.117980000002717, 0.0037500000034924597, 2.976729999994859, 0.026929999999993015, 0.002780000002530869, 2.9900500000003376, 0.0018500000005587935]",[],"[0.0004600000029313378, 0.01907000000210246, 2.993479999997362, 0.0014000000010128133, 0.004679999998188578, 2.97841999999946, 0.0013800000015180558, 2.8696800000034273, 0.18768999999883818, 2.8107400000008056, 0.02584999999817228, 0.001909999999043066, 3.1844399999972666, 0.9364100000020699]",[705.47314 643.1706  697.34375],[],[1999.166  1929.1403 1871.057 ],[67.49815 51.32354 52.94675],[],[156.2017  128.7755  138.42621],-9,-9,6961,[20.3788   20.479183 20.391382],[],[19.247877 19.28659  19.319782],[0.10390615 0.08666031 0.08245599],[],[0.0848529  0.07249353 0.08034542],0.01026,,0.10677,0.01026,,0.10677,[58302.21596 58302.21642 58302.2169 ],[],[58302.32861 58302.32907 58302.34814],[4096 4096 4096],[],[6144 4096 4096],[],[],[],99,-9,99,58300.30859,[],[],[],[],[],[],1656962,[0.09567785 0.07979771 0.07592633],[],[0.07813343 0.06675279 0.07398289],0.018534541,[],[],[],0.237993519,3.39755518,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1705.fits,0.653996214,2.314235672,0.400000006,0.039999999
1706,-9,62.67380142,35.08961868,1,1,1,-9,0,6974,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.038555544,1,0,99,-9,99,58590.65234,152.413147,0.023882294,1,0.024416568,0.024416568,-9,3,-9,473,0,UNKNOWN ,279.1703491,"[3.007560000005469, 3.0567899999950896, 2.9409599999999045, 5.954890000000887]",[],"[0.9432700000033947, 0.0009099999952013604, 1.0335400000039954, 0.006300000000919681, 0.9983700000011595, 3.0202399999980116, 8.853940000000875]",[1379.9231],[],[2797.3796 1947.7092 2409.6262],[118.37438],[],[318.0559 162.8014 153.8131],-9,-9,6974,[19.650364],[],[18.883121 19.27619  19.045126],[0.09316068],[],[0.1234758  0.0907745  0.06932238],3.032175,,0.99837,3.032175,,0.99837,[58591.19725],[],[58591.34164 58592.28491 58592.28582],[4096],[],[6144 4096 4096],[],[],[],99,-9,99,58590.65234,[],[],[],[],[],[],1656975,[0.08578332],[],[0.1136978  0.0835861  0.06383276],0.024416568,[],[],[],0.362029004,3.39456157,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1706.fits,0.282933387,0.947140368,0.899999976,0.050000001
1707,-9,22.46105003,35.1787796,1,1,1,-9,0,7428,0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.019107327,1,0,99,-9,99,58397.17578,75.30240631,0.024839625,1,0.026443291,0.026443291,-9,3,-9,317,0,UNKNOWN ,436.3194275,[],[],[0.000910000002477318],[],[],[571.5815 510.1776],[],[],[49.121254 53.467564],-9,-9,7428,[],[],[20.607304 20.730696],[],[],[0.09332997 0.11381482],,,0.00091,,,0.00091,[],[],[58397.44123 58397.44214],[],[],[4096 4096],[],[],[],99,-9,99,58397.17578,[],[],[],[],[],[],1657429,[],[],[0.0859392  0.10480186],0.026443291,[],[],[],0.616125111,3.00530553,1,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1707.fits,1.547608904,5.219416078,0.600000024,0.039999999
